1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
21669.59809;22222.94911;22013.75276;18734.30154;20252.55388;20760.43121;20623.15593;20619.63743;22345.47851;19085.11017;18797.44708;17292.06358;17504.44493;16916.80189;16929.73237;17365.10576;16864.62036;17476.15985;23048.35569;25039.66183;25339.91886;25929.76862;25429.0166;24958.08304;25016.82912;25913.9908;25471.2785;25442.10886;24126.08683;24681.60354;24794.01142;24791.89832;24925.07734;25644.43025;26201.99236;26753.79274;27876.51176;28623.6724;28371.08478;28592.49049;30055.85077;30813.50807;30790.0494;30797.15187;30859.78767;30861.13794;30721.69747;31147.27232;31213.57245;30723.30627;29878.21223;29108.78462
21037.58534;21492.81635;22190.88992;23442.22251;24339.51303;23511.47202;23484.16097;22463.77979;22519.98819;23019.15542;23280.49398;24260.41029;24293.14519;24875.19404;25822.75258;26095.06278;25115.11042;25394.55155;25774.59245;25770.57515;25451.08356;24434.55931;24386.21018;25679.64079;26673.92763;27490.46908;27995.2941;28472.1229;28518.1221;29817.53655;30322.58533;31206.31859;32295.07372;33166.80707;33733.57402;34428.20368;34892.39071;35869.67497;34946.88299;35313.48791;35276.57316;35924.36133;36616.97507;37039.93652;37859.66704;38789.01648;39618.81634;40668.30904;41451.74485;41464.09249;40633.03907;41882.78588
2355.532981;2392.642405;2395.071229;2442.359322;2666.73417;2641.149341;2689.650326;2772.847972;2500.539114;1789.372167;1821.460533;1865.857619;1800.676845;1835.029065;1762.102668;1650.411433;1595.884389;1548.65126;1324.976239;1271.632392;1241.393256;1210.558447;1187.821402;1157.17032;1170.286756;1214.106435;1266.877233;1294.647252;1321.487905;1393.368643;1429.753298;1452.371737;1444.889854;1463.486045;1523.155853;1568.449594;1611.377514;1669.73262;1702.719312;1623.000341;1669.950834;1749.497373;1835.943363;1898.456283;1960.694726;2025.323142;2087.699567;2153.611895;2052.139999;1965.274103;1904.280876;2072.289915
771.47579;793.644781;732.896114;591.965548;626.911753;593.089554;580.88466;608.682797;670.997355;697.722881;661.590412;645.431105;636.105035;587.782486;474.357692;495.792668;472.161106;451.738498;464.934157;447.700405;430.762478;419.107173;407.107135;398.136429;395.853021;395.498854;401.867217;390.612313;425.636435;415.454659;391.099114;406.215011;413.057079;412.390394;394.740848;409.088982;414.384456;392.386453;416.44053;403.767532;422.745138;421.140631;455.678231;460.982733;476.431403;480.747289;489.063541;494.242457;510.186823;520.525254;519.285595;507.326968
1566.587784;1749.695007;1832.332942;1897.537127;2049.201474;2007.897579;2090.421521;2197.629308;2070.382986;1953.073952;1936.135259;1861.927465;1685.638929;1464.344405;1412.652757;1455.949312;1419.162207;1427.315709;1492.873271;1482.275078;1613.856637;1578.668625;1610.615015;1538.022192;1471.721852;1433.521828;1456.401305;1461.826697;1462.301404;1433.91659;1467.151549;1513.314368;1699.090944;1775.467731;1888.121881;1956.276673;2019.627614;2095.195765;2176.907209;2288.586073;2404.889153;2463.496476;2498.071865;2593.807126;2685.943365;2688.01051;2579.073337;2534.974782;2520.008239;2513.369326;2408.759724;2437.253662
;;;;;;;;;;;;;;;;;;;;3296.427124;3204.982965;2970.807762;2965.486984;2932.055624;2897.168303;2916.412936;2943.64007;3030.095407;3144.487219;3264.712138;3140.769718;3170.15478;3230.591908;3373.887023;3528.530867;3705.488461;3940.792765;4150.972499;4129.038709;4259.487791;4352.356893;4327.60091;4448.377043;4603.099022;4774.522994;4905.320042;4954.188675;5093.251979;5290.693844;5050.065383;5296.743236
26737.32741;28056.20346;29325.32817;30440.53086;31438.63457;32813.66288;34562.67799;35848.9517;37094.37089;38584.69884;40216.21261;40718.6952;40664.98202;42140.90761;44565.54073;46899.95767;48622.15961;49243.42247;48853.89647;49157.69167;49935.53675;51231.18485;52757.0252;53936.2076;56341.37355;58378.57305;61003.48566;63879.9243;65194.82741;66091.34344;67843.04681;68895.46682;69468.71283;69714.5474;72085.25202;73517.92606;74723.18981;76108.85403;75528.21053;73134.14346;72797.11479;72653.73727;73654.58989;73500.79362;74170.34734;74784.75701;74987.82608;76241.28573;76367.83927;76706.79362;75282.11202;77881.31462
6119.110481;6018.929845;6395.922434;5345.867102;6618.694117;8159.389839;9039.201084;10117.85039;11296.20677;11161.76591;11207.0625;12446.92091;13124.02865;14003.43441;15090.04876;16259.65849;15570.51638;14072.84727;13989.14445;13646.55461;14046.95941;14182.52579;14691.23144;14940.32139;15482.1205;16379.47026;17027.90041;18285.27877;18686.50612;18475.72785;19354.93087;19988.50509;19592.46039;18942.28101;19028.16258;19196.78211;19736.54455;20361.2804;21804.35811;22710.24353;21782.81713;20142.13622;19888.78688;19387.06711;18694.28539;18777.45389;18799.79049;18259.99699;18256.6704;18044.27443;17662.24674;18300.76602
573.371326;567.073985;560.315503;580.537917;594.196963;595.582074;604.353857;608.093472;636.223285;644.245083;672.355119;687.816323;703.096521;723.948212;736.962654;767.460475;781.543148;802.98141;834.460906;846.808609;855.8717;870.606776;913.387404;905.968848;912.934204;930.364734;946.189889;928.091255;924.636108;931.469296;941.737088;931.16379;937.373873;961.518508;1009.543885;1063.744482;1106.002888;1148.386584;1156.344881;1176.706643;1182.885756;1204.164322;1238.745876;1288.630574;1345.814793;1407.879288;1485.367406;1530.74225;1600.122303;1613.926146;1565.987801;1637.269178
11434.71762;11084.42936;10727.51724;10432.91082;10344.11741;10391.87028;10443.8877;10657.84434;10670.842;10706.11164;10707.842;10552.36774;10280.48378;10231.12056;10441.61408;10730.89436;11038.40105;11374.97263;11728.62116;12097.54272;12474.98346;12796.55132;12802.81831;10970.32761;11497.41309;13064.00091;14011.91574;14146.64177;14014.89328;13145.36237;12044.47796;12229.75054;12806.7103;12806.92457;12890.67714;13214.58222;13303.19279;13610.19687;13051.29313;12458.64401;12700.3328;13517.47187;13942.32889;13862.77998;14479.29916;15760.24576;15851.50954;15297.03148;15292.13641;15308.44337;13872.0034;11986.71173
909.704957;1019.772766;1161.224338;1089.251855;1296.795202;1271.52412;1423.835719;1370.972236;1505.720068;1441.512058;1605.363961;1460.882255;1536.655092;1424.531698;1433.52519;1377.572859;1602.782982;1487.265258;1391.569323;1367.937832;1563.825962;1437.311327;1706.786357;1808.672167;2010.872874;2065.348402;2005.683103;2208.413185;2436.23579;2556.892377;2267.031147;1998.591815;1707.018629;1903.309281;2269.686789;2468.123031;2385.278917;2415.571463;2533.069314;2686.850637;2775.958989;2971.418954;3079.924506;3151.109091;3075.260103;3115.630465;3311.167457;3281.65793;3249.619658;3223.976659;2796.628522;2926.271752
3911.049364;4168.736636;4242.526556;4352.57279;4341.89385;4298.87484;4260.710527;4204.033013;4507.056682;4599.608408;5177.096538;5509.25674;5589.922725;5378.176107;5368.400698;5513.938757;5632.129161;5675.429021;4990.108295;4960.908234;5250.111044;5625.054391;5961.696015;6158.880244;6206.162248;6187.738243;6234.17151;6504.904389;6844.191518;6971.82032;7021.743902;6925.09069;6943.420322;7097.58991;7486.289819;7872.799203;8385.125442;9228.088655;9985.347896;9959.836276;10387.06153;11395.29153;12329.13802;12992.43418;13458.3882;14029.83734;14518.72856;15118.62873;15465.62288;15719.28809;12755.51343;14582.33167
2236.857475;2270.106112;2341.30013;2337.6162;2334.846836;2275.121523;2160.41282;2017.587638;2144.765901;2138.844661;2047.48637;2000.230987;1975.623718;2001.249348;1939.908229;1967.056711;2033.281582;2044.675331;2058.893333;1983.959629;1874.302111;1988.074162;2183.710935;2488.004421;2541.045712;2369.197366;2436.048218;2201.223368;2224.297735;2187.840225;2061.728294;1992.068093;1965.100959;1984.495075;1931.630264;1944.003268;1926.510443;2013.193083;1946.225664;2016.181676;2154.691287;2116.221348;2154.096772;2177.071472;2408.106702;2502.061616;2575.069555;2603.011207;2536.079459;2590.492198;2455.142417;2387.065993
1983.971131;2050.251239;2137.530443;2243.003117;2373.993872;2482.505295;2597.532581;2811.026151;3053.08019;3314.754363;3598.624475;3807.901663;3667.970915;3460.453685;3468.663905;3506.792771;3410.12613;3459.676168;3578.774101;3683.874614;3696.840084;3689.21314;3659.860267;3716.599467;3738.606326;3848.925424;3776.562832;3803.261056;3743.973077;3612.674942;3425.884033;3437.280935;3897.782957;4015.500638;4129.770951;4171.24517;4326.108778;4515.399533;4761.879612;4701.61676;5163.476069;5315.393912;5207.027324;5561.548479;5774.583479;5861.401895;6025.096769;6226.68542;6338.513664;6229.224886;6095.391373;6259.738739
3389.141074;3455.644851;3480.626807;3602.724227;3840.823282;3906.306575;3866.356881;3784.725514;3593.060132;3647.808203;3768.897857;3880.551877;3778.763363;3304.091473;3341.883585;3331.143488;3561.832883;3820.738728;3382.701501;2900.309723;2695.3733;2697.372622;2628.753427;2711.690958;2985.853238;3146.044899;3174.600269;3319.169146;3248.184568;3242.238906;3279.355181;3255.590031;3392.994493;3497.357649;3635.157463;3828.852439;4083.204901;4397.050814;4764.07014;4782.549445;5142.013976;5421.333837;5701.603888;5977.182234;6056.033297;6180.118799;6337.580012;6400.037747;6530.422502;6550.447518;5754.310172;6446.89325
1355.372203;1391.750648;1430.443073;1517.794702;1532.080027;1577.253814;1673.091913;1719.796676;1760.045712;1808.731184;1853.073581;1867.890683;1889.091211;1877.700024;1703.27308;1548.896511;1566.20802;1597.362067;1665.445152;1728.099409;1739.945189;1691.657933;1659.14492;1655.842682;1688.232486;1725.502383;1782.994443;1829.718622;1776.984544;1794.129793;1831.699213;1848.01494;1877.561655;1933.647982;2020.129703;2079.331832;2149.00627;2246.68989;2300.856108;2291.622762;2415.783578;2464.684351;2589.134401;2717.67978;2843.843607;2974.29692;3130.910645;3289.472272;3439.100528;3589.613641;3195.538887;3328.042359
3917.698087;4178.893806;4338.756746;4480.708084;4755.202594;4990.010786;5333.588585;5656.700988;5909.324904;6081.26656;5662.789163;5051.257064;4765.595589;4982.897369;5215.377025;5361.098531;5549.170099;5625.117527;5833.165121;5822.970764;5124.818771;4752.407435;4861.117099;5034.020871;5292.704339;5656.736519;6002.765761;6390.762675;6690.139205;7006.127816;7297.237856;7358.800017;7511.604372;7779.612324;8172.652008;8463.667894;8989.282294;9630.385619;10034.59744;10310.12348;10601.12133;11128.8757;11299.37073;11401.62334;11846.9179;12375.41777;12747.88154;13402.88176;14203.89668;14846.71134;14571.48477;15631.09272
7652.843671;8144.514136;8665.146343;9501.572799;9481.411396;8947.874651;9434.594192;9827.515482;9978.447801;10423.67742;10791.674;10886.74593;11065.69976;11002.77764;10762.37797;11040.0905;11481.02343;12202.49175;13112.28377;13960.9702;14531.30903;15197.85389;15375.24133;15040.94655;15146.65341;15743.26613;16236.15569;16878.89942;17605.50831;18196.83221;18767.90695;19001.36524;19039.37167;18785.79102;19070.51094;19179.81088;19453.34919;19900.1885;19934.64628;19293.33848;19634.03834;19344.08197;18634.62209;18564.22864;18812.25791;19228.70524;19679.07385;20418.93422;21036.8503;21601.03376;19792.13139;20944.14366
11839.40947;12392.0651;13085.7497;13637.53656;13422.42626;12871.83358;13334.78753;13981.93269;14673.93425;15327.88038;15327.42915;15278.52009;14628.03389;14526.6803;15428.06505;15597.26077;16731.48657;17416.35053;18413.49213;19180.81592;19736.95565;19994.63039;20709.43324;21479.34732;22191.08779;23017.45914;23375.09304;24341.94273;25513.94573;26712.08993;27463.36409;29159.33064;29437.27918;29490.68168;30454.15104;29939.07393;29626.09775;29406.65995;29001.21466;28577.05083;28619.8303;28720.45096;28992.94851;29247.5584;29345.94943;29558.36373;29734.22526;29445.08637;28561.03544;29272.1095;28224.62712;28481.99538
76779.56141;74887.97316;74637.68231;74912.14693;72471.30044;70538.12765;70650.78295;60823.13067;61744.00844;60793.55056;56470.7474;53610.2692;47094.71491;43738.25227;43437.40575;40468.07626;40792.17139;39263.61231;40093.65165;41116.46215;41097.58326;39103.17157;42166.03106;40344.77931;39720.57069;39532.62662;40160.01099;50190.49307;52899.83399;52260.28419;53603.46032;52994.29579;54064.47126;53428.21075;61287.6301;60386.0178;63703.62378;61931.79082;62155.01682;62413.23187;68466.85053;73493.26896;72870.3738;72012.54955;69723.72738;66984.9102;64233.26221;60551.02005;60080.69655;59621.38165;58476.19943;61022.5029
1955.219958;2116.786481;2223.511627;2504.443606;2691.440121;2853.062477;3183.704594;3532.36165;3875.303033;4165.816206;4050.82599;4281.38622;4559.323962;5085.258446;5537.419551;5889.179847;6465.936933;7186.108293;7938.381476;8386.882949;9099.896037;9997.442536;10565.77767;11234.84627;12212.85875;13319.93882;14287.0194;15068.86648;14206.93764;15744.06524;17072.20341;17795.56545;19066.63833;19576.09386;20512.61662;21323.90339;22371.82418;23585.22819;24206.47997;24303.26122;25837.39629;26595.25864;26979.45328;27575.46358;28199.73092;28743.80749;29408.85441;30219.30125;30998.44831;31616.39033;31367.35736;32726.82419
;;;;;;;;;;;;;;;;;;;;2535.734356;2087.417366;1479.75297;1462.848077;1013.068787;1003.901037;951.520693;975.207683;919.835245;899.09556;929.353209;998.422274;1090.113367;1177.550035;1278.93478;1390.545327;1478.746809;1548.977924;1698.605929;1623.667619;1772.561453;1919.027072;1955.541493;2188.983326;2352.260404;2379.232223;2529.007367;2672.193336;2815.990436;2947.713542;2724.647273;3127.033441
2207.914365;2467.360721;2697.657244;2942.687766;3263.835209;3553.526662;3896.376366;4179.857664;4450.280042;4700.040541;4870.869427;4851.727989;5021.944873;5308.328162;5609.948951;5589.438705;5704.360077;5735.093191;5690.185748;5344.643882;5033.859696;4382.369032;4005.439106;4080.870725;4257.983018;4600.841685;4805.213329;4598.527651;4531.266365;4539.237012;4676.237132;4947.850234;5264.822255;5431.275458;6051.752052;6393.420359;6967.147055;7530.621414;8290.170076;7882.973452;7624.280765;8013.966504;8201.969003;8253.03398;8623.506324;8936.164559;9241.777463;10049.52171;10705.4351;11164.9549;10799.82159;11483.39867
;;;;;;;;;;;;;;;;;;;;;7453.762743;6361.376095;5801.240179;5066.802103;4867.948775;4702.58217;4776.987874;4529.847366;4828.540074;5331.3854;5626.157447;5919.173682;6379.219949;6865.079788;7330.923739;7954.166416;8646.390482;9102.129771;8385.744492;8758.584981;9098.788922;9447.480905;9591.453621;9640.094792;9424.879818;9414.452675;9563.795799;9818.701452;10028.33214;9770.590209;10355.73639
272.310086;267.426773;260.343738;261.456053;255.947384;243.358627;282.537627;288.761429;308.181942;326.951787;344.464725;350.214214;343.251417;350.950348;325.113935;328.06207;330.659124;319.41386;309.512997;311.159828;296.309744;279.167462;291.053071;257.614558;154.823196;244.738612;248.473941;259.700152;286.69684;314.782683;336.930803;360.47039;400.749081;400.288936;419.121285;446.515674;474.813811;497.580207;538.46014;557.128564;582.585776;613.08048;649.881313;664.516587;688.963582;732.284048;757.285167;768.094379;813.919846;869.936973;820.822609;888.744005
3038.047584;3260.711275;3430.704793;3582.757132;3796.66125;3910.964075;4164.454311;4438.635154;4626.825066;4999.867188;5444.63292;5547.39163;5598.500889;5690.737527;6227.427784;6797.731396;7581.634747;8131.0558;8944.795851;9510.676759;10061.92035;9897.191197;10229.37079;10780.98167;11202.81693;11653.55556;12177.90136;12842.34261;12613.98127;12847.30989;14397.5517;14951.31025;15090.85703;14479.50763;15007.72575;16491.21942;17031.85456;17117.98613;18157.38584;17490.95484;17438.32801;17653.94608;17507.40764;18491.55186;19884.32685;20025.88485;20813.77412;20816.64418;21254.48153;22137.37556;18948.49765;18795.93464
3424.626204;3539.792599;3574.391652;3570.433724;3717.81765;3819.399645;4457.085226;4786.00657;5058.158929;5106.258265;4732.743371;4764.325189;4816.328554;4996.149594;5250.069027;5553.873061;6388.138752;6466.879624;7288.260101;7724.850782;7849.657451;7788.186311;8233.653092;8135.015756;8168.654366;8164.204303;8646.505051;8534.231606;8996.281312;9120.067175;9016.148109;8649.542189;8620.875028;8919.698344;9498.517116;9393.922107;9910.935028;10037.90725;10465.91937;10235.86056;10207.43536;10574.12925;10502.9696;10241.90463;10328.77;10291.19404;10596.29779;10908.8143;11175.8331;11092.27933;8250.037938;9162.265461
1924.647958;1957.12431;2434.741133;2141.496305;1933.125233;1770.083823;1938.275292;1978.321539;2156.676735;2216.158015;2257.671663;2346.319285;2433.737175;2470.402182;2617.749875;2765.011552;2907.237581;2909.993776;3310.489154;3349.711412;3483.542098;3541.085017;3781.169665;3882.78497;3822.182283;4130.398052;4225.130642;4413.736143;4677.133238;4919.82027;5056.021332;5152.211083;5436.576365;5817.921962;6084.190505;6267.04046;6742.619633;7004.573173;7065.308327;6998.140006;6717.81309;6714.262896;6831.700235;7041.191812;7157.688514;7386.746638;7730.95422;7890.829878;8152.399971;8234.297015;7948.504704;8031.443041
2319.419808;2591.237865;2591.846457;2738.914615;2403.776989;2267.307468;2433.634456;2381.249437;2504.681164;2810.143953;2617.164589;2361.760543;2328.079331;2337.287871;2369.723942;2466.479878;2604.626751;2610.806754;2562.717244;2650.854757;2529.129146;2463.415806;2442.591468;2519.545002;2430.743187;2550.992794;2714.456342;2724.200957;2757.042444;2814.869135;2984.955252;3198.780407;3280.789527;3451.312296;3591.168839;3761.662184;3785.105542;4013.090849;3915.173472;3847.153298;3879.165672;3910.354866;3725.606825;3790.658309;3856.036708;4055.413498;4195.638347;4133.068651;4212.361676;4285.692031;3799.916095;3648.376202
30593.98458;31076.66808;31593.82279;33070.68678;34119.64088;32792.43845;34506.94943;34834.12183;35421.49504;37012.5936;37817.63842;37695.42421;37490.24308;37636.86186;38634.70292;39456.80865;40315.17726;41514.87583;43054.68034;44004.04214;44239.57805;44294.02876;44008.84257;47122.06284;49684.87599;53535.72515;55360.28131;57319.00407;60678.7686;65166.58617;65548.86682;67927.89008;66555.96251;67629.58362;69551.97694;70164.83857;71772.63332;73269.91135;73683.57847;63520.45147;59515.7512;52412.54237;47539.3256;45888.81923;45314.23199;42264.81061;42966.36659;42943.41696;43190.08594;44053.88186;41332.01218;45178.03502
1090.401407;1125.185665;1128.054392;1123.268949;1162.902352;1199.122882;1190.538266;1433.193102;1437.156357;1630.538901;1576.520691;1385.975116;1403.910546;1326.924028;1224.865184;1312.278761;1208.992514;1145.766273;1139.040363;1145.425313;1093.778952;1082.26499;1067.601319;1058.007615;1060.728253;1062.340902;1059.682579;1052.793933;1062.640127;1073.706234;1064.216568;1077.751161;1073.051837;1118.510608;1132.394795;1182.84872;1259.170405;1268.600832;1339.646704;1340.383673;1398.334461;1429.184007;1443.976905;1483.559226;1550.797054;1582.393808;1620.04012;1654.8669;1676.941952;1687.839531;1707.9923;1705.593367
20457.64113;23534.44083;27521.53557;32416.45642;35689.59226;30798.99802;34446.97597;35054.74254;31582.42915;33625.75798;33816.05061;32837.93095;24815.38317;19865.82232;18071.53436;15568.1731;17415.43073;15560.47958;16854.03027;16070.75777;17758.83504;19627.52603;19669.5742;18786.98583;18356.00815;17887.24269;17865.8228;17584.59705;17621.26196;16524.61498;17018.61189;16402.60589;15561.48161;16916.52868;17868.44728;18295.45485;18075.67362;17700.23235;18095.46767;17071.73142;17366.19043;18802.93781;19392.13983;19526.15222;19905.99484;20442.36606;20508.11765;20028.21365;20096.55249;19806.11547;18856.91381;19621.89194
1102.813016;1069.411447;1104.62482;1012.613685;1025.193577;1072.698913;1138.325484;1081.112991;990.293282;1060.13129;1000.17797;963.290569;1082.143705;1076.423545;1005.631827;1015.006971;1031.160022;1041.477847;1062.797012;1018.071147;1027.755825;994.862678;988.801824;940.674658;942.325226;962.202867;988.312055;978.087284;994.337145;1060.487269;1076.084711;1096.072827;1070.654932;1103.075037;1125.790615;1144.848436;1141.438315;1143.209852;1154.684349;1155.125146;1162.355585;1146.232566;1160.047342;1156.24711;1195.267269;1237.195512;1280.58654;1338.560237;1383.60369;1408.913442;1390.003767;1442.243526
;;;;;;;;;;;;;;;;;;;;5544.834963;4912.271593;3539.276501;2458.095784;2517.805468;2656.823961;2819.37011;3021.031211;3126.659027;2841.163491;3024.772903;3239.874831;3452.489006;3611.65491;3949.774668;4185.48376;4419.673126;4726.483027;5016.670676;4901.689952;4959.641763;5082.43437;5067.456411;5231.041838;5163.395065;5273.751028;5468.880724;5605.04029;5881.466848;6163.399559;6143.466281;6662.742356
3354.048204;3793.977939;3937.309403;4197.637371;4162.317121;4201.411244;4788.037663;5118.723955;5493.777037;6248.582858;5995.945091;5543.363277;5418.568062;5292.17587;5674.867399;6213.972495;6245.724458;6465.152846;6742.090846;7355.570807;7824.490776;7961.019255;8457.314494;8903.759255;8735.35152;8577.882136;8644.729881;9820.728156;10764.04299;10809.62319;10630.73255;10239.62093;10221.67161;9441.898238;9128.509815;9815.354793;10589.31889;11576.64152;11207.85258;10959.68972;11484.84202;11968.47657;12265.91366;12867.641;13325.0572;14433.79738;16062.36289;16895.92907;17712.09353;18398.10298;16657.28886;16926.11573
731.421275;720.603817;713.505743;724.387992;735.551457;721.814126;703.486716;696.193308;708.928418;730.428706;736.318484;750.010343;747.477458;730.773549;745.899943;746.345031;738.81695;748.195635;746.16322;752.391873;749.826727;681.579775;626.799432;627.997789;647.075866;580.968359;434.631676;353.466531;346.966184;316.993393;321.243383;358.274142;427.982541;449.41091;463.26912;471.361528;480.579735;507.994383;522.101435;524.18561;537.040863;555.786318;623.554043;733.67436;748.235137;580.75728;602.835846;610.604673;616.957824;634.400743;607.774934;618.695917
7040.217344;7785.505237;8674.577625;9431.523452;9854.129335;10109.03939;10719.1661;11302.63493;12018.6713;12971.69214;14030.70626;15224.87082;15945.22818;16920.83674;17990.52376;17468.31519;17292.56527;18717.25101;20350.0393;21921.26244;23464.62114;24244.56216;24992.51572;26971.77925;29054.01546;30213.85819;31510.71208;33144.24286;31532.24497;32493.36899;34668.74751;33733.80663;34591.8354;35740.57365;38888.43432;41039.65467;43320.6479;45439.50825;44610.74287;43131.84098;47932.02372;49775.76018;51020.82334;52531.36673;53692.61045;54512.83032;55864.01674;57870.49743;59423.65941;59682.36501;56932.30406;61663.69587
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29304.77702;30402.47715;31326.46102;31398.61051;31032.92686;31112.81798;30931.17094;32154.23686;32835.42801;34781.00895;34000.32932;33168.3987;30433.31221;26661.15206;28513.6753;23466.64188;24927.20695
;;;;;;;;;;;;;;;;;;;;8399.280517;7152.229347;6656.147979;6757.255274;7153.791507;7555.991413;8043.72332;8508.40852;8846.560653;8831.371839;8930.952435;9221.947685;9640.047529;10171.7324;10707.58027;11414.00871;12381.13383;13719.33538;14475.4149;13667.19022;14564.9;14936.67854;15115.19044;15195.50356;15591.44741;16382.34959;16680.03066;17144.17305;17811.15479;18234.40493;17617.29089;18491.70807
;;;;;;;;;;;;;;;;;;;;13690.53236;12448.41111;11759.14875;12091.41565;12737.09356;13262.5105;13690.32783;14387.72501;14871.1278;15680.06997;16271.64568;16810.72217;17388.81217;17852.77327;18562.79241;19190.37612;20204.52381;21511.64235;22148.39479;20360.96966;20517.12846;20612.03305;20030.16039;19795.10464;20318.13174;20707.84771;21275.17842;22210.68956;23117.058;23852.37413;22789.69776;24644.36067
1034.314216;1060.17575;1058.494123;1124.380385;1315.086388;1166.41377;1285.102908;1388.869954;1472.3496;1731.764019;1567.591805;1616.061426;1544.428802;1385.794758;1435.288351;1426.324897;1369.420705;1357.48264;1386.816622;1437.510947;1488.650703;1481.911162;1602.492767;1582.821894;1661.813737;1833.836886;1869.996026;1845.272855;1912.968012;1893.410745;1635.435773;1517.575456;1488.931511;1590.693817;1674.543995;1757.902378;1790.029032;1814.046107;1884.48126;1895.015998;2030.663098;2129.040583;2125.393083;2182.877723;2153.341396;2134.803681;2197.990796;2210.916594;2217.819286;2203.979721;2079.5538;2019.13176
289.988567;288.633404;323.136467;276.529421;271.621968;303.987726;291.107481;322.225583;317.494239;266.462622;248.98701;262.679842;269.183205;230.631357;229.69301;241.656169;226.956872;241.145412;249.295554;263.38892;270.914927;289.944083;277.903976;280.58756;219.28009;220.090094;229.476127;224.323913;229.526886;236.69941;243.733434;251.011021;260.393258;270.290861;279.234471;289.089907;298.773609;309.223478;320.503879;333.646215;347.202128;364.678084;382.100946;359.829927;402.649264;481.520724;540.989908;569.65088;565.859178;565.479533;532.470267;533.062277
4718.355306;4778.586921;4720.928817;4798.278981;4950.496977;4897.531456;4874.90555;4741.480235;4754.432728;4805.070215;4989.907219;5123.673008;4974.078413;4753.106123;4857.804689;4658.943732;4509.486756;4445.964093;4474.797152;4430.903922;4282.927537;4244.085754;4179.009256;4266.945748;4327.917703;4389.236684;4508.730751;4562.271603;4528.372814;4585.795788;4732.610519;4817.534505;4950.540755;5049.65027;5230.489871;5454.709021;5705.140282;5950.32697;6071.023681;5906.975152;6014.348348;6127.016232;6190.996323;6259.063958;6248.28456;6200.927055;6181.755576;6229.166032;6249.085063;6184.711179;5745.189188;5955.599176
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.480024;773.616172;731.452412;704.09328;328.004882;410.231622;519.952829;556.610194;525.659794;526.701703;560.770927;621.459562;591.610399;569.511232
11438.84805;11851.10348;12675.25343;13512.52744;14097.35887;14003.15128;14314.22655;14569.7581;14641.61862;14520.27536;14721.16528;14597.71216;14692.69842;14879.2807;15081.54535;15374.69747;15825.97955;16659.08947;17468.39659;18280.68116;18951.17791;19380.26625;19457.97009;19150.62382;19506.48146;19948.29042;20385.89038;21044.0881;21869.34935;22750.01861;23826.2752;24627.47696;24988.22196;25274.74282;25621.47474;26116.02049;26736.14334;27196.09271;27007.12238;25765.90927;25694.28804;25399.70802;24633.99607;24367.83932;24781.82525;25751.48531;26509.79295;27233.69913;27732.09545;28078.6685;24820.6335;26341.4639
764.297935;752.125718;760.355923;771.914867;787.549952;799.712705;815.243181;833.78767;889.976408;926.898151;966.664973;1003.157583;1038.786051;1072.889492;1111.880169;1151.713911;1184.327666;1186.866779;1203.371408;1211.467582;1271.081313;1316.103255;1357.533172;1435.036258;1500.436862;1568.956679;1615.02983;1707.29594;1777.660094;1842.758602;1941.918713;1900.758689;1957.470532;2053.072086;2144.064565;2256.653089;2421.620499;2576.440749;2719.846345;2807.574687;3025.301156;3257.447445;3512.134261;3634.617034;3846.826244;3990.352996;4174.637166;4427.542639;4514.311299;4490.011645;4269.470146;4407.577606
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1913.863264;2020.687208;2137.683608;2036.797185;2007.697428;2094.656754;2180.830719;2198.871848;2207.729408;2236.920015;2227.700515;2191.718352;2054.730947;1962.604619
879.117168;873.927623;805.225664;785.51491;845.403019;942.148566;1058.648265;1082.528532;979.628148;895.032337;873.846149;902.813857;887.523838;817.322577;748.830776;774.534793;867.387713;850.159469;920.799852;865.069213;915.058697;957.494802;985.657071;979.298171;1013.235898;1045.973608;1081.244778;1118.24248;1183.429781;1203.941128;1267.510614;1365.357603;1408.496291;1472.810631;1507.596154;1597.259192;1650.278669;1690.542118;;;;;;;;;;;;;;
4692.573;4838.759074;4993.617972;5205.046853;4856.395849;5375.367065;5904.814801;6571.685744;7001.491495;6668.380903;6133.466708;6555.481034;6256.667008;5977.250836;5815.573164;6549.647321;6351.55097;5818.717455;6239.873351;6422.887708;6105.286283;6224.151916;6194.832917;5740.599992;5877.139886;5770.201927;5707.325556;5914.253866;5935.926884;5744.261849;5758.342682;5896.110352;5958.723386;6231.104625;6640.020223;6825.038485;7138.20933;7418.016029;7704.682704;7915.5516;8302.058189;8765.531682;8982.158596;9228.273294;9237.183452;8907.838127;8383.230857;8426.03132;8751.284831;8756.331143;7275.512306;7029.772304
